Hugo_Symbol	Kids_First_Biospecimen_ID_rna	expr_zscore
BLM	BS_TNRHHYNC	-1.337690315829517
PIK3C2G	BS_TNRHHYNC	-0.3607174629120315
ROS1	BS_TNRHHYNC	-0.1700600243929896
SLCO1B3	BS_TNRHHYNC	-0.13504162764143654
BRIP1	BS_TNRHHYNC	-0.6703059147428779
BRCA2	BS_TNRHHYNC	-0.8726093017480344
ABCB11	BS_TNRHHYNC	-0.2788658009071395
MPL	BS_TNRHHYNC	-0.20797408760847944
TERT	BS_TNRHHYNC	-0.3209409614595495
RMRP	BS_TNRHHYNC	0.5449819041467981
PRSS1	BS_TBWYAFSM	-0.19051178210370137
CTNNA1	BS_TBWYAFSM	-0.0133675346244425
SDHA	BS_TBWYAFSM	0.7261527405869082
FH	BS_TBWYAFSM	0.12441938884762724
BAP1	BS_TBWYAFSM	-0.6534804555124929
GJB2	BS_TBWYAFSM	0.3322830824135454
AKT1	BS_TBWYAFSM	-0.8354699772606049
PTPN11	BS_TBWYAFSM	-0.4552252606263902
SMARCB1	BS_TBWYAFSM	-0.4412786455932344
PIK3R1	BS_TBWYAFSM	-0.10755155102387667
DDX41	BS_TBWYAFSM	0.6443251929435302
TSC2	BS_TBWYAFSM	-0.6147480649383156
ERCC3	BS_TBWYAFSM	-0.549041640500546
EPCAM	BS_TBWYAFSM	0.4732329567072823
LZTR1	BS_TBWYAFSM	-0.8942403556804346
XPC	BS_TBWYAFSM	0.7158905997381944
ASXL1	BS_TBWYAFSM	0.11936230024228274
EXT2	BS_TBWYAFSM	-0.9458945322969902
PTEN	BS_TBWYAFSM	0.02002840036803042
KDM6B	BS_TBWYAFSM	-0.1548087116380665
COL7A1	BS_TBWYAFSM	-1.1891231253775119
SMARCE1	BS_TBWYAFSM	0.05606577741171858
CREBBP	BS_TBWYAFSM	0.15576215170280813
WAS	BS_TBWYAFSM	-1.4985645290978955
EDNRB	BS_TBWYAFSM	-0.14409847133020276
GAB2	BS_TBWYAFSM	-1.2630916094364
TSC1	BS_TBWYAFSM	-0.3207970410559367
GBA	BS_TBWYAFSM	-0.30406327541162337
NBN	BS_TBWYAFSM	1.9227367261876442
SOS1	BS_TBWYAFSM	-0.7261389793559309
PRF1	BS_TBWYAFSM	-0.7484336489831238
TP53	BS_TBWYAFSM	-0.0056572983711041455
SOS2	BS_TBWYAFSM	0.1226213322353445
VHL	BS_TBWYAFSM	-1.6183368987481863
KMT2C	BS_TBWYAFSM	-0.9034630536796432
POLE	BS_TBWYAFSM	-0.7183945863511132
FAH	BS_TBWYAFSM	-0.6620559993942902
MUTYH	BS_TBWYAFSM	-0.585047337645101
RAD50	BS_TBWYAFSM	0.8877596386095183
NF2	BS_TBWYAFSM	-1.18486970957872
NTHL1	BS_TBWYAFSM	-0.5218780275316942
HMBS	BS_TBWYAFSM	-0.48782284198546866
BRAF	BS_TBWYAFSM	0.2786253311978383
DDX11	BS_TBWYAFSM	-1.7031597147324251
ERCC2	BS_TBWYAFSM	-0.5515222243133749
PIK3C2B	BS_TBWYAFSM	-2.1092734615446864
FANCG	BS_TBWYAFSM	-0.9192409268685697
MSH6	BS_TBWYAFSM	-0.3291141255295189
MN1	BS_TBWYAFSM	-1.649713480856319
APC	BS_TBWYAFSM	-0.5813334293758625
MSH2	BS_TBWYAFSM	-0.7297971099691786
PTCH2	BS_TBWYAFSM	-0.8435865784152494
SUFU	BS_TBWYAFSM	-2.120401954824716
NF1	BS_TBWYAFSM	-0.1399953715429444
PPM1D	BS_TBWYAFSM	-0.38344688795680554
PMS2	BS_TBWYAFSM	-0.1553984301499353
RECQL4	BS_TBWYAFSM	-0.8028357444490507
POLH	BS_TBWYAFSM	-1.816550667334363
LYST	BS_TBWYAFSM	-1.990033456324923
ATM	BS_TBWYAFSM	-0.6336191162156063
WRN	BS_TBWYAFSM	-0.27712063631328854
PTCH1	BS_TBWYAFSM	0.07261893291094709
EPHA7	BS_TBWYAFSM	-0.6318822030739213
EZH2	BS_TBWYAFSM	-0.7979345053255487
MSH3	BS_TBWYAFSM	0.07067029109649302
FANCI	BS_TBWYAFSM	-0.6361564427407077
SLX4	BS_TBWYAFSM	-1.0660638515756768
DYNC2H1	BS_TBWYAFSM	0.48455236290482734
CHEK2	BS_TBWYAFSM	0.8820986383339482
TDRD9	BS_TBWYAFSM	-0.519470805804902
BUB1B	BS_TBWYAFSM	-0.8976379405075765
FANCC	BS_TBWYAFSM	-0.41479747851652155
RAD51D	BS_TBWYAFSM	-0.9733204287544687
ERCC4	BS_TBWYAFSM	1.7359627760118164
FANCD2	BS_TBWYAFSM	-0.8041570065893122
FANCA	BS_TBWYAFSM	-0.9593374622559614
BRCA1	BS_TBWYAFSM	-0.28467000796386216
ERBB4	BS_TBWYAFSM	-0.934350949852073
FANCM	BS_TBWYAFSM	-0.745163743173041
CDKN2A	BS_TBWYAFSM	-0.7704099079355129
BLM	BS_TBWYAFSM	-1.2810965467534488
PIK3C2G	BS_TBWYAFSM	-0.3607174629120315
ROS1	BS_TBWYAFSM	-0.1700600243929896
SLCO1B3	BS_TBWYAFSM	-0.13504162764143654
BRIP1	BS_TBWYAFSM	-0.6880271679292502
BRCA2	BS_TBWYAFSM	-0.802591440560509
ABCB11	BS_TBWYAFSM	-0.2788658009071395
MPL	BS_TBWYAFSM	-0.11267052130174544
TERT	BS_TBWYAFSM	-0.3209409614595495
RMRP	BS_TBWYAFSM	0.5561722032213553
PRSS1	BS_D5NQV7N5	0.2921072630041762
CTNNA1	BS_D5NQV7N5	-2.145556366501322
SDHA	BS_D5NQV7N5	-2.8903330169899775
FH	BS_D5NQV7N5	-1.5944391787081529
BAP1	BS_D5NQV7N5	-2.9909118165301263
GJB2	BS_D5NQV7N5	2.1074069759303975
AKT1	BS_D5NQV7N5	-3.6514520710325153
PTPN11	BS_D5NQV7N5	-2.065150078804174
SMARCB1	BS_D5NQV7N5	-2.224018153894202
PIK3R1	BS_D5NQV7N5	-1.840821156312598
DDX41	BS_D5NQV7N5	-3.1763577120331212
TSC2	BS_D5NQV7N5	-3.251706572118289
ERCC3	BS_D5NQV7N5	-2.239617406786398
EPCAM	BS_D5NQV7N5	1.444400703023524
LZTR1	BS_D5NQV7N5	-2.6209274086981855
XPC	BS_D5NQV7N5	-2.969989059770968
ASXL1	BS_D5NQV7N5	-1.0404232954265495
EXT2	BS_D5NQV7N5	-1.445217321778608
PTEN	BS_D5NQV7N5	-1.9916639953313613
KDM6B	BS_D5NQV7N5	-2.26711099118291
COL7A1	BS_D5NQV7N5	-0.05641004766483795
SMARCE1	BS_D5NQV7N5	-1.6072683218595205
CREBBP	BS_D5NQV7N5	-3.6047977894771144
WAS	BS_D5NQV7N5	-0.8905076290094204
EDNRB	BS_D5NQV7N5	-0.7408276859667831
GAB2	BS_D5NQV7N5	-1.510165997706565
TSC1	BS_D5NQV7N5	-2.4422077549198504
GBA	BS_D5NQV7N5	-1.7474806293430671
NBN	BS_D5NQV7N5	-1.5341458884969053
SOS1	BS_D5NQV7N5	-2.2118479810396328
PRF1	BS_D5NQV7N5	-0.3752663801984635
TP53	BS_D5NQV7N5	-1.8872480287380666
SOS2	BS_D5NQV7N5	-1.718315227462996
VHL	BS_D5NQV7N5	-2.466915610364405
KMT2C	BS_D5NQV7N5	-3.180067706419718
POLE	BS_D5NQV7N5	-1.4828637762487888
FAH	BS_D5NQV7N5	-1.4273446830840424
MUTYH	BS_D5NQV7N5	-2.1812629428600463
RAD50	BS_D5NQV7N5	-1.9104322118789332
NF2	BS_D5NQV7N5	-2.865448552486323
NTHL1	BS_D5NQV7N5	-1.7968255295527973
HMBS	BS_D5NQV7N5	-1.3095065122471021
BRAF	BS_D5NQV7N5	-2.282896906422729
DDX11	BS_D5NQV7N5	-1.1230316884081653
ERCC2	BS_D5NQV7N5	-2.9564896755316052
PIK3C2B	BS_D5NQV7N5	-1.8041743329541946
FANCG	BS_D5NQV7N5	-1.7271046984390606
MSH6	BS_D5NQV7N5	-2.3803565727921274
MN1	BS_D5NQV7N5	-1.2525912554149137
APC	BS_D5NQV7N5	-1.951572005114307
MSH2	BS_D5NQV7N5	-1.5073904079492295
PTCH2	BS_D5NQV7N5	-0.5331706795138124
SUFU	BS_D5NQV7N5	-2.871640055648746
NF1	BS_D5NQV7N5	-2.2712998569525538
PPM1D	BS_D5NQV7N5	-1.8237401485358284
PMS2	BS_D5NQV7N5	-2.1976424368776066
RECQL4	BS_D5NQV7N5	-1.4480568632541149
POLH	BS_D5NQV7N5	-1.7577225476736857
LYST	BS_D5NQV7N5	-1.1365847118572545
ATM	BS_D5NQV7N5	-1.5299731873319067
WRN	BS_D5NQV7N5	-1.0593503709136758
PTCH1	BS_D5NQV7N5	-1.3040022315787616
EPHA7	BS_D5NQV7N5	-0.004023010000460515
EZH2	BS_D5NQV7N5	-0.8403997719430719
MSH3	BS_D5NQV7N5	-1.4224594723075725
FANCI	BS_D5NQV7N5	-1.143223746584846
SLX4	BS_D5NQV7N5	-2.442364230597293
DYNC2H1	BS_D5NQV7N5	-1.1442460658912126
CHEK2	BS_D5NQV7N5	-0.5468486741108545
TDRD9	BS_D5NQV7N5	0.12241405088675952
BUB1B	BS_D5NQV7N5	-0.8454659620709324
FANCC	BS_D5NQV7N5	-0.7043489407047269
RAD51D	BS_D5NQV7N5	-2.22918389280271
ERCC4	BS_D5NQV7N5	-2.1753206562084557
FANCD2	BS_D5NQV7N5	-1.0669557020552034
FANCA	BS_D5NQV7N5	-1.1377787348278787
BRCA1	BS_D5NQV7N5	-1.3671129253562522
ERBB4	BS_D5NQV7N5	-0.639071628148625
FANCM	BS_D5NQV7N5	-1.0941058303596842
CDKN2A	BS_D5NQV7N5	4.2638263433215034e-4
BLM	BS_D5NQV7N5	-0.5876272861654197
PIK3C2G	BS_D5NQV7N5	-0.2638528636545124
ROS1	BS_D5NQV7N5	-0.1700600243929896
SLCO1B3	BS_D5NQV7N5	0.08725842988315313
BRIP1	BS_D5NQV7N5	-0.6181191907822658
BRCA2	BS_D5NQV7N5	-0.7344244901913494
ABCB11	BS_D5NQV7N5	-0.2788658009071395
MPL	BS_D5NQV7N5	-0.4994821182838267
TERT	BS_D5NQV7N5	-0.3209409614595495
RMRP	BS_D5NQV7N5	0.8661441500062538
PRSS1	BS_VVTHDRBD	-0.19051178210370137
CTNNA1	BS_VVTHDRBD	1.0074305357196138
SDHA	BS_VVTHDRBD	0.300515886098763
FH	BS_VVTHDRBD	0.27912386395268
BAP1	BS_VVTHDRBD	1.7116254775416675
GJB2	BS_VVTHDRBD	0.6741927523121478
AKT1	BS_VVTHDRBD	0.6903214775537774
PTPN11	BS_VVTHDRBD	0.81997965476355406
SMARCB1	BS_VVTHDRBD	0.5145069149103646
PIK3R1	BS_VVTHDRBD	1.1556438350158074
DDX41	BS_VVTHDRBD	1.04130094053226
TSC2	BS_VVTHDRBD	0.32571980834319064
ERCC3	BS_VVTHDRBD	0.5162121389709542
EPCAM	BS_VVTHDRBD	-0.5542532968885668
LZTR1	BS_VVTHDRBD	0.6313016801307165
XPC	BS_VVTHDRBD	0.8840912769929775
ASXL1	BS_VVTHDRBD	0.3025030333406239
EXT2	BS_VVTHDRBD	0.4398696006847772
PTEN	BS_VVTHDRBD	0.48575960584190414
KDM6B	BS_VVTHDRBD	0.8451590818568616
COL7A1	BS_VVTHDRBD	-0.4229553004535415
SMARCE1	BS_VVTHDRBD	-0.14676204836380158
CREBBP	BS_VVTHDRBD	0.5179484117698981
WAS	BS_VVTHDRBD	0.29971658110649835
EDNRB	BS_VVTHDRBD	1.7820894751326133
GAB2	BS_VVTHDRBD	1.4536673229847497
TSC1	BS_VVTHDRBD	0.1609976671682732
GBA	BS_VVTHDRBD	0.51532573212247
NBN	BS_VVTHDRBD	0.015931000041887793
SOS1	BS_VVTHDRBD	0.22014793142159536
PRF1	BS_VVTHDRBD	-0.20887764867386321
TP53	BS_VVTHDRBD	1.9834409172558016
SOS2	BS_VVTHDRBD	-0.16005185148177561
VHL	BS_VVTHDRBD	1.6739517940649482
KMT2C	BS_VVTHDRBD	2.0196918175020344
POLE	BS_VVTHDRBD	0.9233470801828088
FAH	BS_VVTHDRBD	0.8621092101027827
MUTYH	BS_VVTHDRBD	0.9894218440990251
RAD50	BS_VVTHDRBD	1.056444429524901
NF2	BS_VVTHDRBD	0.770459981491962
NTHL1	BS_VVTHDRBD	1.1021938655476502
HMBS	BS_VVTHDRBD	0.9728359188279364
BRAF	BS_VVTHDRBD	0.7464852239654801
DDX11	BS_VVTHDRBD	0.9541574646808743
ERCC2	BS_VVTHDRBD	0.8729973823933044
PIK3C2B	BS_VVTHDRBD	-0.14392212990480907
FANCG	BS_VVTHDRBD	1.0638066985903332
MSH6	BS_VVTHDRBD	0.9025984273969205
MN1	BS_VVTHDRBD	0.032394733146787015
APC	BS_VVTHDRBD	0.6415959372917147
MSH2	BS_VVTHDRBD	0.6791468784367405
PTCH2	BS_VVTHDRBD	0.0767284016941125
SUFU	BS_VVTHDRBD	1.2429550124627173
NF1	BS_VVTHDRBD	0.5305615750368559
PPM1D	BS_VVTHDRBD	0.048051281100251385
PMS2	BS_VVTHDRBD	2.0434380565905244
RECQL4	BS_VVTHDRBD	0.9938943569086046
POLH	BS_VVTHDRBD	1.4195622214513528
LYST	BS_VVTHDRBD	0.36814239792038733
ATM	BS_VVTHDRBD	0.4306253859848735
WRN	BS_VVTHDRBD	0.1839781362643681
PTCH1	BS_VVTHDRBD	0.18228596725559443
EPHA7	BS_VVTHDRBD	-0.718931048822363
EZH2	BS_VVTHDRBD	1.3993840014906136
MSH3	BS_VVTHDRBD	0.8317259529812226
FANCI	BS_VVTHDRBD	1.6885652458554385
SLX4	BS_VVTHDRBD	0.7214936390180368
DYNC2H1	BS_VVTHDRBD	0.3045333562831002
CHEK2	BS_VVTHDRBD	1.028795264399239
TDRD9	BS_VVTHDRBD	-0.4814886679479607
BUB1B	BS_VVTHDRBD	0.9792564975865208
FANCC	BS_VVTHDRBD	0.6176860677020984
RAD51D	BS_VVTHDRBD	0.4983162682850716
ERCC4	BS_VVTHDRBD	0.45842589562573877
FANCD2	BS_VVTHDRBD	1.5483527649074291
FANCA	BS_VVTHDRBD	1.2007061497517224
BRCA1	BS_VVTHDRBD	1.2592296525267028
ERBB4	BS_VVTHDRBD	0.7058750299310909
FANCM	BS_VVTHDRBD	-0.002098629984463051
CDKN2A	BS_VVTHDRBD	-1.3809098045794157
BLM	BS_VVTHDRBD	1.319013919653781
PIK3C2G	BS_VVTHDRBD	-0.31204539550621835
ROS1	BS_VVTHDRBD	-0.1700600243929896
SLCO1B3	BS_VVTHDRBD	-0.13504162764143654
BRIP1	BS_VVTHDRBD	0.9388512151364151
BRCA2	BS_VVTHDRBD	1.5418828184037834
ABCB11	BS_VVTHDRBD	-0.2788658009071395
MPL	BS_VVTHDRBD	-0.30419847557727536
TERT	BS_VVTHDRBD	0.3915108164200728
RMRP	BS_VVTHDRBD	0.5781955079528851
PRSS1	BS_S6S7SK3P	-0.19051178210370137
CTNNA1	BS_S6S7SK3P	-0.23491244628976088
SDHA	BS_S6S7SK3P	-1.5098063425664183
FH	BS_S6S7SK3P	-0.8881780281554222
BAP1	BS_S6S7SK3P	-0.7557764093190863
GJB2	BS_S6S7SK3P	-0.08972825688736089
AKT1	BS_S6S7SK3P	-1.7562359677345765
PTPN11	BS_S6S7SK3P	0.1863026628520221
SMARCB1	BS_S6S7SK3P	0.1335942167149547
PIK3R1	BS_S6S7SK3P	0.1375153831879312
DDX41	BS_S6S7SK3P	-1.6775903781078407
TSC2	BS_S6S7SK3P	0.2111868052614527
ERCC3	BS_S6S7SK3P	0.5905837149217993
EPCAM	BS_S6S7SK3P	-0.5174383613768737
LZTR1	BS_S6S7SK3P	0.42392045221151303
XPC	BS_S6S7SK3P	0.2857744581536986
ASXL1	BS_S6S7SK3P	0.680763835952371
EXT2	BS_S6S7SK3P	0.7426845572928228
PTEN	BS_S6S7SK3P	-0.5711624414774299
KDM6B	BS_S6S7SK3P	-0.37845959433506177
COL7A1	BS_S6S7SK3P	-0.9570242342280931
SMARCE1	BS_S6S7SK3P	-0.2774331013577664
CREBBP	BS_S6S7SK3P	0.9209463437197292
WAS	BS_S6S7SK3P	-1.0371052101129756
EDNRB	BS_S6S7SK3P	1.147559296274044
GAB2	BS_S6S7SK3P	1.0240459656455718
TSC1	BS_S6S7SK3P	0.590709698298476
GBA	BS_S6S7SK3P	-0.39873285854133556
NBN	BS_S6S7SK3P	-0.07425680833468143
SOS1	BS_S6S7SK3P	0.5536813046037152
PRF1	BS_S6S7SK3P	-0.7260631506901803
TP53	BS_S6S7SK3P	-0.5253229579863431
SOS2	BS_S6S7SK3P	-0.20055744783976603
VHL	BS_S6S7SK3P	2.5158812582292502
KMT2C	BS_S6S7SK3P	1.2902468725304967
POLE	BS_S6S7SK3P	0.28815205182543835
FAH	BS_S6S7SK3P	-0.679390315835182
MUTYH	BS_S6S7SK3P	1.115163396927846
RAD50	BS_S6S7SK3P	0.07583639154150837
NF2	BS_S6S7SK3P	-0.2671977424641609
NTHL1	BS_S6S7SK3P	0.2308802693336276
HMBS	BS_S6S7SK3P	-1.655584939659328
BRAF	BS_S6S7SK3P	1.0549629731231636
DDX11	BS_S6S7SK3P	0.43185298050587095
ERCC2	BS_S6S7SK3P	-1.0572317485924152
PIK3C2B	BS_S6S7SK3P	-0.5295167084476408
FANCG	BS_S6S7SK3P	1.7903713436483466
MSH6	BS_S6S7SK3P	0.6273539336084686
MN1	BS_S6S7SK3P	-1.4919653095284815
APC	BS_S6S7SK3P	0.6386566806765763
MSH2	BS_S6S7SK3P	0.4116517368840123
PTCH2	BS_S6S7SK3P	1.6515383494902567
SUFU	BS_S6S7SK3P	-0.10273299329763252
NF1	BS_S6S7SK3P	1.2277400341373748
PPM1D	BS_S6S7SK3P	1.4662707997080935
PMS2	BS_S6S7SK3P	-0.25343448868884294
RECQL4	BS_S6S7SK3P	0.6873282084342451
POLH	BS_S6S7SK3P	-0.4241605128287652
LYST	BS_S6S7SK3P	0.7827696852750438
ATM	BS_S6S7SK3P	0.24804445186372498
WRN	BS_S6S7SK3P	0.006625172994073381
PTCH1	BS_S6S7SK3P	-0.39924295293664547
EPHA7	BS_S6S7SK3P	-0.2081034935314527
EZH2	BS_S6S7SK3P	0.9682486171178246
MSH3	BS_S6S7SK3P	0.562681060421286
FANCI	BS_S6S7SK3P	1.028781281450808
SLX4	BS_S6S7SK3P	-0.3973273747884351
DYNC2H1	BS_S6S7SK3P	-0.11616344125288174
CHEK2	BS_S6S7SK3P	1.2888505175112845
TDRD9	BS_S6S7SK3P	-0.7411917473631048
BUB1B	BS_S6S7SK3P	1.1053363384355885
FANCC	BS_S6S7SK3P	0.2899258702911416
RAD51D	BS_S6S7SK3P	0.906151706057047
ERCC4	BS_S6S7SK3P	1.2074983642086423
FANCD2	BS_S6S7SK3P	2.626191523391747
FANCA	BS_S6S7SK3P	0.8748706826512879
BRCA1	BS_S6S7SK3P	1.9868893950326143
ERBB4	BS_S6S7SK3P	-0.17604427685853669
FANCM	BS_S6S7SK3P	-0.30924783727318944
CDKN2A	BS_S6S7SK3P	-1.5282381172007187
BLM	BS_S6S7SK3P	1.0917251899389726
PIK3C2G	BS_S6S7SK3P	-0.31204539550621835
ROS1	BS_S6S7SK3P	-0.1700600243929896
SLCO1B3	BS_S6S7SK3P	-0.13504162764143654
BRIP1	BS_S6S7SK3P	0.8384803469192604
BRCA2	BS_S6S7SK3P	0.9267038425698878
ABCB11	BS_S6S7SK3P	-0.20617022379467165
MPL	BS_S6S7SK3P	-0.4994821182838267
TERT	BS_S6S7SK3P	-0.3209409614595495
RMRP	BS_S6S7SK3P	0.44769433609725684
PRSS1	BS_E0N3PTPN	-0.19051178210370137
CTNNA1	BS_E0N3PTPN	0.5645723986649918
SDHA	BS_E0N3PTPN	0.38937281966620785
FH	BS_E0N3PTPN	0.27204060857362816
BAP1	BS_E0N3PTPN	0.13241873973411317
GJB2	BS_E0N3PTPN	-0.44394208759731685
AKT1	BS_E0N3PTPN	0.32422658775838986
PTPN11	BS_E0N3PTPN	0.7159659475346244
SMARCB1	BS_E0N3PTPN	0.085129332129825
PIK3R1	BS_E0N3PTPN	1.3294298939242677
DDX41	BS_E0N3PTPN	0.12129636827715978
TSC2	BS_E0N3PTPN	0.3273635049236844
ERCC3	BS_E0N3PTPN	0.7254459040940504
EPCAM	BS_E0N3PTPN	-0.4934641332339277
LZTR1	BS_E0N3PTPN	0.3881985823633686
XPC	BS_E0N3PTPN	0.7550192992933381
ASXL1	BS_E0N3PTPN	0.19956338304261065
EXT2	BS_E0N3PTPN	0.9787646435939019
PTEN	BS_E0N3PTPN	0.6475216856544133
KDM6B	BS_E0N3PTPN	-0.4629003619693832
COL7A1	BS_E0N3PTPN	-0.5891142539308123
SMARCE1	BS_E0N3PTPN	0.1751511123950051
CREBBP	BS_E0N3PTPN	0.47940608139469637
WAS	BS_E0N3PTPN	1.4727907187817793
EDNRB	BS_E0N3PTPN	-0.16537622137749217
GAB2	BS_E0N3PTPN	0.81453421276087
TSC1	BS_E0N3PTPN	0.18978551062310003
GBA	BS_E0N3PTPN	1.112944349845253
NBN	BS_E0N3PTPN	0.4236146765606757
SOS1	BS_E0N3PTPN	0.4249593098071031
PRF1	BS_E0N3PTPN	-0.12131313349628596
TP53	BS_E0N3PTPN	-0.08138952795994324
SOS2	BS_E0N3PTPN	0.908501024474019
VHL	BS_E0N3PTPN	0.34006754378557125
KMT2C	BS_E0N3PTPN	0.4176621190939935
POLE	BS_E0N3PTPN	-0.3852229361020543
FAH	BS_E0N3PTPN	0.6180670235716117
MUTYH	BS_E0N3PTPN	0.23074999472314742
RAD50	BS_E0N3PTPN	0.37261887487128026
NF2	BS_E0N3PTPN	0.6933356392535459
NTHL1	BS_E0N3PTPN	0.44379650528685377
HMBS	BS_E0N3PTPN	0.47958291828758337
BRAF	BS_E0N3PTPN	0.24170125846679502
DDX11	BS_E0N3PTPN	-0.26113758903137596
ERCC2	BS_E0N3PTPN	0.592909556974821
PIK3C2B	BS_E0N3PTPN	0.18475025305290105
FANCG	BS_E0N3PTPN	-0.14914681083099038
MSH6	BS_E0N3PTPN	-0.35394887222928656
MN1	BS_E0N3PTPN	-0.3894729857856303
APC	BS_E0N3PTPN	0.3778936402965894
MSH2	BS_E0N3PTPN	-0.4374551398151254
PTCH2	BS_E0N3PTPN	-0.02709445429613126
SUFU	BS_E0N3PTPN	0.7023745238010125
NF1	BS_E0N3PTPN	0.22630885946969395
PPM1D	BS_E0N3PTPN	0.6257665256408541
PMS2	BS_E0N3PTPN	0.3088563859563667
RECQL4	BS_E0N3PTPN	-0.6965653793694905
POLH	BS_E0N3PTPN	0.3248298049213926
LYST	BS_E0N3PTPN	0.42689963758304955
ATM	BS_E0N3PTPN	1.032923788164625
WRN	BS_E0N3PTPN	0.1466724791806665
PTCH1	BS_E0N3PTPN	0.7313631329116943
EPHA7	BS_E0N3PTPN	-0.7705437592617175
EZH2	BS_E0N3PTPN	-0.5291286726314531
MSH3	BS_E0N3PTPN	0.5303483265939077
FANCI	BS_E0N3PTPN	-0.24478156585538016
SLX4	BS_E0N3PTPN	0.1615200350855992
DYNC2H1	BS_E0N3PTPN	0.390658660257895
CHEK2	BS_E0N3PTPN	-0.22884145721929106
TDRD9	BS_E0N3PTPN	-0.7200703473704828
BUB1B	BS_E0N3PTPN	-0.5647012838102973
FANCC	BS_E0N3PTPN	-0.5227497663875119
RAD51D	BS_E0N3PTPN	0.8649062692824998
ERCC4	BS_E0N3PTPN	0.832690342537913
FANCD2	BS_E0N3PTPN	-0.5572998215436259
FANCA	BS_E0N3PTPN	-0.4592924023596984
BRCA1	BS_E0N3PTPN	-0.5755619477791948
ERBB4	BS_E0N3PTPN	0.8364077681695862
FANCM	BS_E0N3PTPN	-0.05798207822197214
CDKN2A	BS_E0N3PTPN	-0.6380992558274435
BLM	BS_E0N3PTPN	1.3551288128884966
PIK3C2G	BS_E0N3PTPN	-0.3607174629120315
ROS1	BS_E0N3PTPN	-0.05810452766090627
SLCO1B3	BS_E0N3PTPN	-0.13504162764143654
BRIP1	BS_E0N3PTPN	-0.6703059147428779
BRCA2	BS_E0N3PTPN	-0.49884868478826494
ABCB11	BS_E0N3PTPN	-0.2788658009071395
MPL	BS_E0N3PTPN	-0.01827031992637016
TERT	BS_E0N3PTPN	-0.3209409614595495
RMRP	BS_E0N3PTPN	0.35288544081403506
PRSS1	BS_X0F9AYEC	-0.19051178210370137
CTNNA1	BS_X0F9AYEC	-0.5209086572494576
SDHA	BS_X0F9AYEC	-0.07627308616704712
FH	BS_X0F9AYEC	-0.5423889875995752
BAP1	BS_X0F9AYEC	0.14834599388658445
GJB2	BS_X0F9AYEC	-0.037677009705607376
AKT1	BS_X0F9AYEC	0.102586267131255
PTPN11	BS_X0F9AYEC	0.47749973357942294
SMARCB1	BS_X0F9AYEC	0.3264911994432791
PIK3R1	BS_X0F9AYEC	-0.26704060223055825
DDX41	BS_X0F9AYEC	-0.04182051597648401
TSC2	BS_X0F9AYEC	-0.07973362388912032
ERCC3	BS_X0F9AYEC	-0.39818907716866103
EPCAM	BS_X0F9AYEC	-0.5542532968885668
LZTR1	BS_X0F9AYEC	0.2893856897616446
XPC	BS_X0F9AYEC	-0.3654677466544471
ASXL1	BS_X0F9AYEC	-0.7682447086868441
EXT2	BS_X0F9AYEC	-0.6246184234439072
PTEN	BS_X0F9AYEC	-0.9531563675170026
KDM6B	BS_X0F9AYEC	0.10966450690609157
COL7A1	BS_X0F9AYEC	0.02687205691154834
SMARCE1	BS_X0F9AYEC	-0.9857834676568858
CREBBP	BS_X0F9AYEC	0.0854421776842546
WAS	BS_X0F9AYEC	0.16908200580746435
EDNRB	BS_X0F9AYEC	1.230625909121078
GAB2	BS_X0F9AYEC	0.6085496646411982
TSC1	BS_X0F9AYEC	-0.05277621187729847
GBA	BS_X0F9AYEC	0.07598901583694452
NBN	BS_X0F9AYEC	-0.5833850775582304
SOS1	BS_X0F9AYEC	-0.9526478251117054
PRF1	BS_X0F9AYEC	-0.19110038252991698
TP53	BS_X0F9AYEC	-0.2766131019001093
SOS2	BS_X0F9AYEC	-1.0860258817088817
VHL	BS_X0F9AYEC	-0.5094449605131981
KMT2C	BS_X0F9AYEC	0.06370382063291127
POLE	BS_X0F9AYEC	-0.2572321858398521
FAH	BS_X0F9AYEC	0.7365088031890777
MUTYH	BS_X0F9AYEC	0.024928198410073994
RAD50	BS_X0F9AYEC	-0.9711736188009603
NF2	BS_X0F9AYEC	0.23506762205378715
NTHL1	BS_X0F9AYEC	0.6975594928361438
HMBS	BS_X0F9AYEC	-0.23448793038306218
BRAF	BS_X0F9AYEC	0.08464425714289026
DDX11	BS_X0F9AYEC	-0.20114115313752906
ERCC2	BS_X0F9AYEC	-0.3055574507577248
PIK3C2B	BS_X0F9AYEC	0.5557505210279912
FANCG	BS_X0F9AYEC	-0.6603313075473778
MSH6	BS_X0F9AYEC	-0.8894941779401004
MN1	BS_X0F9AYEC	0.45851278266139767
APC	BS_X0F9AYEC	0.4365965639301095
MSH2	BS_X0F9AYEC	-0.5927668172038458
PTCH2	BS_X0F9AYEC	1.2079685540714924
SUFU	BS_X0F9AYEC	0.2731159748693741
NF1	BS_X0F9AYEC	-0.35230797976300265
PPM1D	BS_X0F9AYEC	0.4452366160763339
PMS2	BS_X0F9AYEC	-0.28710610720273255
RECQL4	BS_X0F9AYEC	-0.23068879198642714
POLH	BS_X0F9AYEC	-0.3649863135643474
LYST	BS_X0F9AYEC	-0.7417991965602366
ATM	BS_X0F9AYEC	-1.1162660138030545
WRN	BS_X0F9AYEC	-1.1548618716163865
